user_id,plan_type,subscription_start,subscription_end,is_active_subscription,billing_period,amount_paid,currency,upgrade_from,downgrade_to,churn_reason
2364,Free,2024-02-13,,0,,0.0,USD,,,
2365,Free,2024-10-04,,0,,0.0,USD,,,
2366,Free,2024-02-01,,0,,0.0,USD,,,
2367,Free,2024-05-03,,0,,0.0,USD,,,
2368,Free,2024-03-05,,0,,0.0,USD,,,
2369,Free,2024-02-29,,0,,0.0,USD,,,
2370,Teams,2024-03-12,,1,Monthly,15.0,USD,Pro Monthly,,
2371,Free,2024-01-17,,0,,0.0,USD,,,
2372,Pro Monthly,2024-11-17,2025-05-23,0,Monthly,15.0,USD,,,Low usage
2373,Pro Monthly,2024-02-16,,1,Monthly,15.0,USD,,,
2374,Free,2024-05-25,,0,,0.0,USD,,,
2375,Teams,2024-09-23,,1,Yearly,150.0,USD,Pro Yearly,,
2376,Free,2024-12-27,,0,,0.0,USD,,,
2377,Free,2024-11-07,,0,,0.0,USD,,,
2378,Pro Yearly,2024-02-28,,1,Yearly,150.0,USD,,,
2379,Pro Yearly,2025-01-18,,1,Yearly,150.0,USD,,,
2380,Pro Yearly,2024-10-06,,1,Yearly,150.0,USD,,,
2381,Pro Monthly,2024-04-02,,1,Monthly,15.0,USD,,,
2382,Teams,2024-06-22,2024-10-09,0,Monthly,30.0,USD,,,Price too high
2383,Pro Monthly,2025-01-08,,1,Monthly,15.0,USD,,,
2384,Free,2024-05-23,,0,,0.0,USD,,,
2385,Free,2024-03-08,,0,,0.0,USD,,,
2386,Pro Monthly,2024-11-30,,1,Monthly,15.0,USD,,,
2387,Teams,2025-01-12,2025-04-02,0,Monthly,30.0,USD,,,Price too high
2388,Free,2024-12-22,,0,,0.0,USD,,,
2389,Free,2024-12-14,,0,,0.0,USD,,,
2390,Free,2024-11-14,,0,,0.0,USD,,,
2391,Free,2024-06-14,,0,,0.0,USD,,,
2392,Free,2024-03-11,,0,,0.0,USD,,,
2393,Pro Monthly,2024-09-09,2024-12-09,0,Monthly,15.0,USD,,,Price too high
2394,Free,2024-03-21,,0,,0.0,USD,,,
2395,Free,2024-06-21,,0,,0.0,USD,,,
2396,Teams,2024-09-28,,1,Monthly,15.0,USD,Pro Monthly,,
2397,Teams,2024-12-28,2025-07-06,0,Monthly,30.0,USD,,,Price too high
2398,Pro Yearly,2024-05-01,2024-08-11,0,Yearly,150.0,USD,,,Price too high
2399,Pro Yearly,2024-04-10,,1,Yearly,150.0,USD,,,
2400,Pro Monthly,2024-10-09,2025-04-12,0,Monthly,15.0,USD,,,Price too high
2401,Pro Yearly,2024-01-19,,1,Yearly,150.0,USD,,,
2402,Free,2024-07-25,,0,,0.0,USD,,,
2403,Free,2024-09-29,,0,,0.0,USD,,,
2404,Free,2024-07-20,,0,,0.0,USD,,,
2405,Pro Yearly,2024-06-21,,1,Yearly,150.0,USD,,,
2406,Free,2024-10-29,,0,,0.0,USD,,,
2407,Pro Monthly,2024-06-18,,1,Monthly,15.0,USD,,,
2408,Teams,2024-10-20,,1,Monthly,30.0,USD,,,
2409,Pro Yearly,2024-07-23,,1,Yearly,150.0,USD,,,
2410,Free,2024-01-10,,0,,0.0,USD,,,
2411,Free,2024-07-12,,0,,0.0,USD,,,
2412,Teams,2024-02-28,,1,Yearly,150.0,USD,Pro Yearly,,
2413,Free,2024-12-05,,0,,0.0,USD,,,
2414,Teams,2024-08-30,,1,Monthly,30.0,USD,,,
2415,Pro Yearly,2024-06-24,,1,Yearly,150.0,USD,,,
2416,Free,2024-06-26,,0,,0.0,USD,,,
2417,Pro Monthly,2024-09-20,,1,Monthly,15.0,USD,,,
2418,Pro Monthly,2024-04-08,,1,Monthly,15.0,USD,,,
2419,Free,2024-04-15,,0,,0.0,USD,,,
2420,Free,2024-06-01,,0,,0.0,USD,,,
2421,Free,2024-04-04,,0,,0.0,USD,,,
2422,Free,2024-10-03,,0,,0.0,USD,,,
2423,Free,2024-02-07,,0,,0.0,USD,,,
2424,Free,2024-10-28,,0,,0.0,USD,,,
2425,Free,2024-05-07,,0,,0.0,USD,,,
2426,Free,2024-07-23,,0,,0.0,USD,,,
2427,Free,2024-02-27,,0,,0.0,USD,,,
2428,Free,2024-05-20,,0,,0.0,USD,,,
2429,Pro Monthly,2024-10-17,,1,Monthly,15.0,USD,,,
2430,Teams,2024-05-20,,1,Monthly,30.0,USD,,,
2431,Free,2024-02-18,,0,,0.0,USD,,,
2432,Free,2024-07-09,,0,,0.0,USD,,,
2433,Free,2024-02-29,,0,,0.0,USD,,,
2434,Free,2024-04-24,,0,,0.0,USD,,,
2435,Free,2024-06-13,,0,,0.0,USD,,,
2436,Pro Monthly,2024-08-06,,1,Monthly,15.0,USD,,,
2437,Free,2024-08-21,,0,,0.0,USD,,,
2438,Pro Monthly,2024-09-14,,1,Monthly,15.0,USD,,,
2439,Free,2024-11-04,,0,,0.0,USD,,,
2440,Pro Monthly,2024-03-05,,1,Monthly,15.0,USD,,,
2441,Free,2024-05-12,,0,,0.0,USD,,,
2442,Teams,2024-01-15,,1,Monthly,15.0,USD,Pro Monthly,,
2443,Teams,2024-01-26,,1,Monthly,30.0,USD,,,
2444,Free,2024-03-18,,0,,0.0,USD,,,
2445,Free,2024-08-06,,0,,0.0,USD,,,
2446,Free,2024-11-22,,0,,0.0,USD,,,
2447,Teams,2024-10-18,,1,Monthly,30.0,USD,,,
2448,Pro Yearly,2024-09-22,,1,Yearly,150.0,USD,,,
2449,Pro Monthly,2024-11-21,2025-02-25,0,Monthly,15.0,USD,,,Low usage
2450,Pro Yearly,2024-03-23,2024-05-01,0,Yearly,150.0,USD,,,Price too high
2451,Free,2024-11-02,,0,,0.0,USD,,,
2452,Pro Yearly,2025-01-01,2025-03-31,0,Yearly,150.0,USD,,,Price too high
2453,Free,2024-02-04,,0,,0.0,USD,,,
2454,Teams,2024-08-02,,1,Monthly,15.0,USD,Pro Monthly,,
2455,Pro Monthly,2024-11-22,2025-05-27,0,Monthly,15.0,USD,,,Temporary need
2456,Free,2024-06-22,,0,,0.0,USD,,,
2457,Pro Monthly,2024-11-23,2025-02-01,0,Monthly,15.0,USD,,,Low usage
2458,Free,2024-12-07,,0,,0.0,USD,,,
2459,Free,2024-06-22,,0,,0.0,USD,,,
2460,Free,2024-01-22,,0,,0.0,USD,,,
2461,Pro Yearly,2024-05-13,2024-11-26,0,Yearly,150.0,USD,,,Low usage
2462,Pro Monthly,2024-04-18,,1,Monthly,15.0,USD,,,
2463,Free,2024-06-22,,0,,0.0,USD,,,
2464,Free,2024-08-01,,0,,0.0,USD,,,
2465,Free,2024-06-18,,0,,0.0,USD,,,
2466,Free,2024-03-12,,0,,0.0,USD,,,
2467,Free,2024-04-19,,0,,0.0,USD,,,
2468,Pro Monthly,2024-09-10,2024-10-28,0,Monthly,15.0,USD,,,Switched tool
2469,Pro Yearly,2024-01-13,,1,Yearly,150.0,USD,,,
2470,Free,2024-03-19,,0,,0.0,USD,,,
2471,Free,2024-11-21,,0,,0.0,USD,,,
2472,Pro Monthly,2024-03-01,,1,Monthly,15.0,USD,,,
2473,Free,2024-05-31,,0,,0.0,USD,,,
2474,Pro Yearly,2024-04-01,,1,Yearly,150.0,USD,,,
2475,Free,2024-02-08,,0,,0.0,USD,,,
2476,Free,2024-06-03,,0,,0.0,USD,,,
2477,Free,2024-07-09,,0,,0.0,USD,,,
2478,Free,2024-03-05,,0,,0.0,USD,,,
2479,Pro Monthly,2024-02-26,,1,Monthly,15.0,USD,,,
2480,Free,2024-02-19,,0,,0.0,USD,,,
2481,Free,2024-08-25,,0,,0.0,USD,,,
2482,Free,2024-11-10,,0,,0.0,USD,,,
2483,Pro Yearly,2024-03-13,2024-07-16,0,Yearly,150.0,USD,,,Low usage
2484,Free,2024-04-26,,0,,0.0,USD,,,
2485,Free,2024-05-05,,0,,0.0,USD,,,
2486,Teams,2024-05-18,2024-09-26,0,Monthly,30.0,USD,,,Price too high
2487,Free,2024-03-30,,0,,0.0,USD,,,
2488,Free,2024-01-21,,0,,0.0,USD,,,
2489,Free,2024-07-10,,0,,0.0,USD,,,
2490,Free,2024-05-10,,0,,0.0,USD,,,
2491,Free,2024-05-04,,0,,0.0,USD,,,
2492,Pro Yearly,2024-04-17,,1,Yearly,150.0,USD,,,
2493,Teams,2025-01-14,,1,Monthly,30.0,USD,,,
2494,Free,2024-08-10,,0,,0.0,USD,,,
2495,Free,2024-06-01,,0,,0.0,USD,,,
2496,Pro Yearly,2024-04-21,,1,Yearly,150.0,USD,,,
2497,Pro Monthly,2024-11-11,2025-02-26,0,Monthly,15.0,USD,,,Temporary need
2498,Pro Monthly,2024-12-11,,1,Monthly,15.0,USD,,,
2499,Teams,2024-02-09,,1,Monthly,30.0,USD,,,
2500,Free,2024-12-05,,0,,0.0,USD,,,
2501,Free,2024-09-12,,0,,0.0,USD,,,
2502,Free,2024-02-06,,0,,0.0,USD,,,
2503,Free,2024-10-01,,0,,0.0,USD,,,
2504,Free,2024-02-09,,0,,0.0,USD,,,
2505,Pro Monthly,2024-02-02,,1,Monthly,15.0,USD,,,
2506,Pro Yearly,2024-03-22,2024-06-14,0,Yearly,150.0,USD,,,Switched tool
2507,Free,2024-06-16,,0,,0.0,USD,,,
2508,Pro Yearly,2024-09-25,,1,Yearly,150.0,USD,,,
2509,Free,2024-05-28,,0,,0.0,USD,,,
2510,Free,2024-02-14,,0,,0.0,USD,,,
2511,Teams,2024-03-18,2024-05-18,0,Monthly,30.0,USD,,,Low usage
2512,Free,2024-11-07,,0,,0.0,USD,,,
2513,Free,2024-12-17,,0,,0.0,USD,,,
2514,Teams,2024-10-30,,1,Monthly,30.0,USD,,,
2515,Pro Yearly,2024-03-09,,1,Yearly,150.0,USD,,,
2516,Pro Monthly,2024-11-29,,1,Monthly,15.0,USD,,,
2517,Free,2024-09-09,,0,,0.0,USD,,,
2518,Pro Monthly,2024-08-13,,1,Monthly,15.0,USD,,,
2519,Pro Yearly,2024-03-07,2024-08-06,0,Yearly,150.0,USD,,,Low usage
2520,Pro Monthly,2025-01-02,,1,Monthly,15.0,USD,,,
2521,Free,2024-06-10,,0,,0.0,USD,,,
2522,Free,2024-01-17,,0,,0.0,USD,,,
2523,Teams,2024-04-06,2024-08-25,0,Yearly,150.0,USD,Pro Yearly,,Low usage
2524,Free,2024-05-26,,0,,0.0,USD,,,
2525,Free,2024-01-23,,0,,0.0,USD,,,
2526,Free,2024-04-28,,0,,0.0,USD,,,
2527,Free,2024-06-19,,0,,0.0,USD,,,
2528,Pro Monthly,2025-01-07,,1,Monthly,15.0,USD,,,
2529,Pro Monthly,2024-03-11,,1,Monthly,15.0,USD,,,
2530,Free,2024-07-29,,0,,0.0,USD,,,
2531,Free,2024-11-30,,0,,0.0,USD,,,
2532,Free,2024-10-21,,0,,0.0,USD,,,
2533,Free,2024-12-03,,0,,0.0,USD,,,
2534,Free,2024-03-03,,0,,0.0,USD,,,
2535,Pro Monthly,2024-10-31,2025-06-02,0,Monthly,15.0,USD,,,Low usage
2536,Free,2024-12-23,,0,,0.0,USD,,,
2537,Free,2024-04-29,,0,,0.0,USD,,,
2538,Free,2024-07-01,,0,,0.0,USD,,,
2539,Free,2024-07-12,,0,,0.0,USD,,,
2540,Free,2024-06-29,,0,,0.0,USD,,,
2541,Free,2024-04-15,,0,,0.0,USD,,,
2542,Free,2024-12-20,,0,,0.0,USD,,,
2543,Pro Yearly,2025-01-12,,1,Yearly,150.0,USD,,,
2544,Free,2024-05-18,,0,,0.0,USD,,,
2545,Pro Monthly,2024-10-30,,1,Monthly,15.0,USD,,,
2546,Free,2024-05-25,,0,,0.0,USD,,,
2547,Pro Monthly,2024-11-05,,1,Monthly,15.0,USD,,,
2548,Free,2024-08-01,,0,,0.0,USD,,,
2549,Free,2024-06-20,,0,,0.0,USD,,,
2550,Free,2024-02-16,,0,,0.0,USD,,,
2551,Pro Yearly,2024-09-03,,1,Yearly,150.0,USD,,,
2552,Free,2024-04-27,,0,,0.0,USD,,,
2553,Free,2024-03-20,,0,,0.0,USD,,,
2554,Pro Monthly,2024-04-01,,1,Monthly,15.0,USD,,,
2555,Pro Yearly,2025-01-27,2025-05-24,0,Yearly,150.0,USD,,,Low usage
2556,Free,2024-02-07,,0,,0.0,USD,,,
2557,Free,2024-10-18,,0,,0.0,USD,,,
2558,Free,2024-11-12,,0,,0.0,USD,,,
2559,Pro Yearly,2024-01-29,,1,Yearly,150.0,USD,,,
2560,Pro Yearly,2024-09-02,,1,Yearly,150.0,USD,,,
2561,Free,2024-07-29,,0,,0.0,USD,,,
2562,Pro Monthly,2024-06-06,2024-08-09,0,Monthly,15.0,USD,,,Low usage
2563,Free,2024-08-31,,0,,0.0,USD,,,
2564,Free,2024-05-29,,0,,0.0,USD,,,
2565,Free,2024-06-09,,0,,0.0,USD,,,
2566,Pro Monthly,2024-07-14,2024-11-09,0,Monthly,15.0,USD,,,Price too high
2567,Free,2024-10-19,,0,,0.0,USD,,,
2568,Teams,2024-09-01,2025-01-23,0,Monthly,30.0,USD,,,Low usage
2569,Pro Monthly,2024-05-21,2024-08-20,0,Monthly,15.0,USD,,,Temporary need
2570,Free,2024-12-04,,0,,0.0,USD,,,
2571,Pro Yearly,2024-10-23,2024-12-12,0,Yearly,150.0,USD,,,Low usage
2572,Free,2024-12-06,,0,,0.0,USD,,,
2573,Pro Monthly,2024-10-14,2025-05-08,0,Monthly,15.0,USD,,,Low usage
2574,Pro Monthly,2024-06-07,,1,Monthly,15.0,USD,,,
2575,Free,2024-10-09,,0,,0.0,USD,,,
2576,Pro Monthly,2024-06-13,,1,Monthly,15.0,USD,,,
2577,Free,2024-04-08,,0,,0.0,USD,,,
2578,Free,2024-06-13,,0,,0.0,USD,,,
2579,Free,2024-12-19,,0,,0.0,USD,,,
2580,Free,2024-07-26,,0,,0.0,USD,,,
2581,Free,2024-05-20,,0,,0.0,USD,,,
2582,Pro Monthly,2024-07-22,2025-02-22,0,Monthly,15.0,USD,,,Switched tool
2583,Free,2024-04-16,,0,,0.0,USD,,,
2584,Free,2024-08-28,,0,,0.0,USD,,,
2585,Teams,2024-05-15,,1,Monthly,30.0,USD,,,
2586,Teams,2024-08-21,,1,Monthly,30.0,USD,,,
2587,Pro Monthly,2024-05-24,,1,Monthly,15.0,USD,,,
2588,Pro Monthly,2024-05-15,,1,Monthly,15.0,USD,,,
2589,Free,2024-12-20,,0,,0.0,USD,,,
2590,Free,2024-05-06,,0,,0.0,USD,,,
2591,Teams,2024-02-15,,1,Monthly,30.0,USD,,,
2592,Free,2024-05-18,,0,,0.0,USD,,,
2593,Pro Monthly,2024-08-25,2024-11-04,0,Monthly,15.0,USD,,,Low usage
2594,Free,2024-02-04,,0,,0.0,USD,,,
2595,Free,2024-04-21,,0,,0.0,USD,,,
2596,Free,2024-03-01,,0,,0.0,USD,,,
2597,Free,2024-07-01,,0,,0.0,USD,,,
2598,Teams,2024-09-26,,1,Monthly,30.0,USD,,,
2599,Pro Monthly,2025-01-19,2025-05-15,0,Monthly,15.0,USD,,,Low usage
2600,Pro Yearly,2024-06-28,,1,Yearly,150.0,USD,,,
2601,Free,2024-11-11,,0,,0.0,USD,,,
2602,Free,2024-03-19,,0,,0.0,USD,,,
2603,Free,2024-10-11,,0,,0.0,USD,,,
2604,Pro Yearly,2024-08-29,,1,Yearly,150.0,USD,,,
2605,Free,2024-10-03,,0,,0.0,USD,,,
2606,Teams,2024-11-10,,1,Monthly,30.0,USD,,,
2607,Free,2024-07-13,,0,,0.0,USD,,,
2608,Free,2024-04-03,,0,,0.0,USD,,,
2609,Pro Yearly,2024-08-24,,1,Yearly,150.0,USD,,,
2610,Free,2024-10-28,,0,,0.0,USD,,,
2611,Pro Monthly,2024-12-27,2025-06-20,0,Monthly,15.0,USD,,,Price too high
2612,Pro Monthly,2025-01-03,2025-05-22,0,Monthly,15.0,USD,,,Low usage
2613,Pro Monthly,2024-04-12,,1,Monthly,15.0,USD,,,
2614,Pro Monthly,2024-09-03,,1,Monthly,15.0,USD,,,
2615,Pro Yearly,2024-02-26,,1,Yearly,150.0,USD,,,
2616,Free,2024-09-01,,0,,0.0,USD,,,
2617,Free,2024-12-28,,0,,0.0,USD,,,
2618,Pro Yearly,2024-01-25,,1,Yearly,150.0,USD,,,
2619,Free,2024-08-27,,0,,0.0,USD,,,
2620,Free,2024-12-11,,0,,0.0,USD,,,
2621,Free,2024-11-05,,0,,0.0,USD,,,
2622,Pro Monthly,2024-06-16,,1,Monthly,15.0,USD,,,
2623,Free,2024-02-07,,0,,0.0,USD,,,
2624,Free,2024-12-03,,0,,0.0,USD,,,
2625,Free,2024-12-02,,0,,0.0,USD,,,
2626,Free,2024-07-30,,0,,0.0,USD,,,
2627,Free,2024-12-23,,0,,0.0,USD,,,
2628,Free,2024-01-02,,0,,0.0,USD,,,
2629,Free,2024-08-13,,0,,0.0,USD,,,
2630,Pro Monthly,2024-02-16,,1,Monthly,15.0,USD,,,
2631,Pro Monthly,2025-01-05,2025-05-30,0,Monthly,15.0,USD,,,Billing issue
2632,Pro Monthly,2024-09-11,,1,Monthly,15.0,USD,,,
2633,Free,2024-11-29,,0,,0.0,USD,,,
2634,Pro Monthly,2024-08-04,,1,Monthly,15.0,USD,,,
2635,Pro Monthly,2024-03-10,2024-05-25,0,Monthly,15.0,USD,,,Low usage
2636,Free,2024-01-10,,0,,0.0,USD,,,
2637,Free,2024-05-02,,0,,0.0,USD,,,
2638,Free,2024-09-28,,0,,0.0,USD,,,
2639,Free,2024-02-25,,0,,0.0,USD,,,
2640,Pro Yearly,2024-12-15,,1,Yearly,150.0,USD,,,
2641,Free,2024-03-28,,0,,0.0,USD,,,
2642,Pro Monthly,2024-07-27,2024-10-25,0,Monthly,15.0,USD,,,Low usage
2643,Free,2024-03-15,,0,,0.0,USD,,,
2644,Pro Yearly,2024-07-19,,1,Yearly,150.0,USD,,,
2645,Free,2024-06-14,,0,,0.0,USD,,,
2646,Free,2024-01-02,,0,,0.0,USD,,,
2647,Free,2024-07-26,,0,,0.0,USD,,,
2648,Free,2024-10-14,,0,,0.0,USD,,,
2649,Free,2024-12-07,,0,,0.0,USD,,,
2650,Free,2024-04-30,,0,,0.0,USD,,,
2651,Free,2024-11-17,,0,,0.0,USD,,,
2652,Free,2024-11-16,,0,,0.0,USD,,,
2653,Free,2024-12-26,,0,,0.0,USD,,,
2654,Free,2024-05-16,,0,,0.0,USD,,,
2655,Free,2024-11-06,,0,,0.0,USD,,,
2656,Free,2024-07-25,,0,,0.0,USD,,,
2657,Free,2024-01-22,,0,,0.0,USD,,,
2658,Teams,2024-05-10,,1,Monthly,15.0,USD,Pro Monthly,,
2659,Free,2024-09-02,,0,,0.0,USD,,,
2660,Free,2024-02-28,,0,,0.0,USD,,,
2661,Pro Yearly,2024-07-20,2024-09-12,0,Yearly,150.0,USD,,,Low usage
2662,Pro Monthly,2024-11-21,2025-05-16,0,Monthly,15.0,USD,,,Price too high
2663,Pro Monthly,2024-03-30,2024-06-11,0,Monthly,15.0,USD,,,Price too high
2664,Pro Monthly,2024-08-06,,1,Monthly,15.0,USD,,,
2665,Free,2024-03-19,,0,,0.0,USD,,,
2666,Pro Monthly,2024-08-10,2024-11-09,0,Monthly,15.0,USD,,,Temporary need
2667,Free,2024-03-28,,0,,0.0,USD,,,
2668,Free,2024-12-18,,0,,0.0,USD,,,
2669,Free,2024-01-28,,0,,0.0,USD,,,
2670,Pro Monthly,2025-01-16,2025-08-01,0,Monthly,15.0,USD,,,Billing issue
2671,Free,2024-10-16,,0,,0.0,USD,,,
2672,Free,2024-11-08,,0,,0.0,USD,,,
2673,Pro Monthly,2024-12-13,,1,Monthly,15.0,USD,,,
2674,Pro Yearly,2024-03-24,2024-09-05,0,Yearly,150.0,USD,,,Price too high
2675,Free,2024-12-05,,0,,0.0,USD,,,
2676,Free,2024-08-04,,0,,0.0,USD,,,
2677,Free,2024-12-17,,0,,0.0,USD,,,
2678,Free,2024-11-16,,0,,0.0,USD,,,
2679,Pro Monthly,2024-09-07,,1,Monthly,15.0,USD,,,
2680,Pro Monthly,2024-06-28,,1,Monthly,15.0,USD,,,
2681,Free,2024-02-12,,0,,0.0,USD,,,
2682,Pro Yearly,2024-03-15,2024-07-22,0,Yearly,150.0,USD,,,Price too high
2683,Free,2024-05-22,,0,,0.0,USD,,,
2684,Pro Monthly,2024-11-06,,1,Monthly,15.0,USD,,,
2685,Free,2024-07-03,,0,,0.0,USD,,,
2686,Free,2024-06-24,,0,,0.0,USD,,,
2687,Teams,2024-04-10,,1,Monthly,15.0,USD,Pro Monthly,,
2688,Teams,2024-08-23,,1,Yearly,150.0,USD,Pro Yearly,,
2689,Free,2024-08-20,,0,,0.0,USD,,,
2690,Pro Monthly,2025-01-02,,1,Monthly,15.0,USD,,,
2691,Free,2024-09-23,,0,,0.0,USD,,,
2692,Free,2024-08-09,,0,,0.0,USD,,,
2693,Pro Monthly,2024-12-14,,1,Monthly,15.0,USD,,,
2694,Free,2024-06-04,,0,,0.0,USD,,,
2695,Free,2024-12-07,,0,,0.0,USD,,,
2696,Teams,2024-05-25,,1,Monthly,30.0,USD,,,
2697,Free,2024-02-16,,0,,0.0,USD,,,
2698,Free,2024-06-01,,0,,0.0,USD,,,
2699,Free,2024-02-16,,0,,0.0,USD,,,
2700,Pro Monthly,2024-03-27,,1,Monthly,15.0,USD,,,
2701,Free,2024-11-17,,0,,0.0,USD,,,
2702,Pro Monthly,2024-11-17,2025-03-03,0,Monthly,15.0,USD,,,Switched tool
2703,Pro Monthly,2024-04-20,,1,Monthly,15.0,USD,,,
2704,Teams,2024-11-08,2024-12-27,0,Monthly,30.0,USD,,,Low usage
2705,Pro Yearly,2024-02-13,,1,Yearly,150.0,USD,,,
2706,Free,2024-04-13,,0,,0.0,USD,,,
2707,Free,2024-09-14,,0,,0.0,USD,,,
2708,Free,2024-04-20,,0,,0.0,USD,,,
2709,Free,2024-09-23,,0,,0.0,USD,,,
2710,Pro Monthly,2024-12-13,2025-05-29,0,Monthly,15.0,USD,,,Low usage
2711,Pro Yearly,2024-03-08,2024-09-01,0,Yearly,150.0,USD,,,Low usage
2712,Free,2024-01-09,,0,,0.0,USD,,,
2713,Free,2024-12-09,,0,,0.0,USD,,,
2714,Free,2024-07-08,,0,,0.0,USD,,,
2715,Free,2024-07-03,,0,,0.0,USD,,,
2716,Pro Monthly,2024-07-10,,1,Monthly,15.0,USD,,,
2717,Pro Yearly,2024-07-21,,1,Yearly,150.0,USD,,,
2718,Free,2024-09-08,,0,,0.0,USD,,,
2719,Free,2024-07-30,,0,,0.0,USD,,,
2720,Teams,2024-03-11,,1,Monthly,30.0,USD,,,
2721,Free,2024-08-16,,0,,0.0,USD,,,
2722,Free,2024-08-31,,0,,0.0,USD,,,
2723,Pro Monthly,2024-02-21,,1,Monthly,15.0,USD,,,
2724,Free,2024-05-17,,0,,0.0,USD,,,
2725,Free,2024-10-15,,0,,0.0,USD,,,
2726,Pro Monthly,2024-09-01,2025-01-04,0,Monthly,15.0,USD,,,Low usage
2727,Free,2024-02-19,,0,,0.0,USD,,,
2728,Free,2024-01-15,,0,,0.0,USD,,,
2729,Pro Monthly,2024-08-27,,1,Monthly,15.0,USD,,,
2730,Free,2024-06-17,,0,,0.0,USD,,,
2731,Pro Monthly,2024-12-23,,1,Monthly,15.0,USD,,,
2732,Free,2024-07-09,,0,,0.0,USD,,,
2733,Free,2024-12-05,,0,,0.0,USD,,,
2734,Free,2024-03-19,,0,,0.0,USD,,,
2735,Pro Monthly,2024-06-24,,1,Monthly,15.0,USD,,,
2736,Pro Monthly,2024-03-27,2024-11-06,0,Monthly,15.0,USD,,,Switched tool
2737,Pro Monthly,2024-08-16,,1,Monthly,15.0,USD,,,
2738,Free,2024-03-09,,0,,0.0,USD,,,
2739,Pro Monthly,2024-07-04,2024-08-13,0,Monthly,15.0,USD,,,Price too high
2740,Teams,2024-06-06,,1,Monthly,15.0,USD,Pro Monthly,,
2741,Pro Yearly,2024-04-06,2024-06-11,0,Yearly,150.0,USD,,,Low usage
2742,Free,2024-02-05,,0,,0.0,USD,,,
2743,Pro Monthly,2024-07-09,,1,Monthly,15.0,USD,,,
2744,Free,2024-12-11,,0,,0.0,USD,,,
2745,Pro Monthly,2024-04-13,2024-05-26,0,Monthly,15.0,USD,,,Low usage
2746,Teams,2024-06-29,2024-10-15,0,Monthly,30.0,USD,,,Low usage
2747,Free,2024-03-22,,0,,0.0,USD,,,
2748,Pro Monthly,2024-11-25,,1,Monthly,15.0,USD,,,
2749,Free,2024-05-31,,0,,0.0,USD,,,
2750,Teams,2025-01-01,,1,Monthly,30.0,USD,,,
2751,Free,2024-03-30,,0,,0.0,USD,,,
2752,Free,2024-01-30,,0,,0.0,USD,,,
2753,Free,2024-07-31,,0,,0.0,USD,,,
2754,Free,2024-08-25,,0,,0.0,USD,,,
2755,Free,2024-12-27,,0,,0.0,USD,,,
2756,Teams,2024-12-10,,1,Monthly,30.0,USD,,,
2757,Free,2024-11-18,,0,,0.0,USD,,,
2758,Free,2024-08-19,,0,,0.0,USD,,,
2759,Free,2024-05-11,,0,,0.0,USD,,,
2760,Free,2024-06-05,,0,,0.0,USD,,,
2761,Free,2024-02-18,,0,,0.0,USD,,,
2762,Pro Monthly,2024-06-26,2025-02-18,0,Monthly,15.0,USD,,,Switched tool
2763,Free,2024-05-13,,0,,0.0,USD,,,
2764,Free,2024-01-14,,0,,0.0,USD,,,
2765,Free,2024-03-15,,0,,0.0,USD,,,
2766,Free,2024-07-14,,0,,0.0,USD,,,
2767,Pro Monthly,2024-05-19,,1,Monthly,15.0,USD,,,
2768,Free,2024-12-28,,0,,0.0,USD,,,
2769,Free,2024-06-23,,0,,0.0,USD,,,
2770,Teams,2025-01-14,2025-03-25,0,Monthly,30.0,USD,,,Switched tool
2771,Free,2024-08-29,,0,,0.0,USD,,,
2772,Free,2024-01-15,,0,,0.0,USD,,,
2773,Free,2024-03-15,,0,,0.0,USD,,,
2774,Pro Monthly,2024-10-15,,1,Monthly,15.0,USD,,,
2775,Teams,2024-08-16,,1,Monthly,30.0,USD,,,
2776,Pro Monthly,2024-05-01,,1,Monthly,15.0,USD,,,
2777,Free,2024-07-09,,0,,0.0,USD,,,
2778,Free,2024-11-25,,0,,0.0,USD,,,
2779,Free,2024-05-21,,0,,0.0,USD,,,
2780,Free,2024-01-17,,0,,0.0,USD,,,
2781,Pro Yearly,2024-05-11,,1,Yearly,150.0,USD,,,
2782,Free,2024-12-07,,0,,0.0,USD,,,
2783,Pro Monthly,2024-10-19,,1,Monthly,15.0,USD,,,
2784,Free,2024-11-01,,0,,0.0,USD,,,
2785,Free,2024-11-28,,0,,0.0,USD,,,
2786,Pro Monthly,2024-03-23,,1,Monthly,15.0,USD,,,
2787,Pro Monthly,2024-05-18,,1,Monthly,15.0,USD,,,
2788,Pro Monthly,2024-02-11,,1,Monthly,15.0,USD,,,
2789,Pro Monthly,2024-01-05,,1,Monthly,15.0,USD,,,
2790,Free,2024-10-31,,0,,0.0,USD,,,
2791,Free,2024-12-07,,0,,0.0,USD,,,
2792,Pro Monthly,2024-03-01,,1,Monthly,15.0,USD,,,
2793,Free,2024-09-20,,0,,0.0,USD,,,
2794,Pro Monthly,2024-07-19,2025-02-10,0,Monthly,15.0,USD,,,Price too high
2795,Free,2024-01-26,,0,,0.0,USD,,,
2796,Pro Monthly,2024-12-22,2025-07-05,0,Monthly,15.0,USD,,,Switched tool
2797,Free,2024-11-14,,0,,0.0,USD,,,
2798,Free,2024-07-26,,0,,0.0,USD,,,
2799,Pro Monthly,2024-10-08,2024-12-16,0,Monthly,15.0,USD,,,Low usage
2800,Free,2024-05-24,,0,,0.0,USD,,,
